"","x"
"2500",430.370151040483
"2501",294.047317337826
"2502",280.707683261674
"2503",262.016716533855
"2504",232.102762175534
"2505",275.908668656972
"2506",154.501382741033
"2507",253.706206399948
"2508",195.609600373267
"2509",229.53005330536
"2510",263.447010808612
"2511",199.998159904803
"2512",262.828656955092
"2513",202.089410598942
"2514",274.732018237509
"2515",213.056253901313
"2516",210.626713502664
"2517",204.58100585549
"2518",199.549224935554
"2519",243.936762770523
"2520",275.005942804263
"2521",182.076453200935
"2522",234.830642403334
"2523",221.686157399032
"2524",254.019311429575
"2525",263.600085935
"2526",223.207203639181
"2527",250.033155896019
"2528",326.355118102337
"2529",120.289941856795
"2530",237.460001672012
"2531",248.410446710815
"2532",362.373240214604
"2533",266.522439908108
"2534",288.121101403211
"2535",211.291893876489
"2536",245.455914326103
"2537",310.396630718309
"2538",249.014466275336
"2539",267.710179837717
"2540",240.926117840052
"2541",204.559964261078
"2542",296.671304983217
"2543",283.461486883379
"2544",177.072031025829
"2545",169.396079525821
"2546",306.41660335322
"2547",224.350505818719
"2548",225.880350830667
"2549",320.276666175663
"2550",250.284515471341
"2551",212.937693597461
"2552",325.418104649514
"2553",336.21253385964
"2554",342.439354762186
"2555",312.528171121803
"2556",238.787919062708
"2557",249.091795709683
"2558",319.849221928428
"2559",247.905587508294
"2560",190.441465475484
"2561",279.740749906526
"2562",245.523886796441
"2563",241.135098707178
"2564",237.1518710035
"2565",260.653577117853
"2566",180.666862211442
"2567",221.581803475377
"2568",173.727384271485
"2569",155.348974294855
"2570",316.422325953709
"2571",217.307108859735
"2572",232.403152196914
"2573",148.152164058554
"2574",347.032226935844
"2575",266.408029647138
"2576",192.311078290479
"2577",226.69808998102
"2578",167.956850660503
"2579",303.963906380257
"2580",295.68119349837
"2581",198.768621643134
"2582",307.811231527487
"2583",202.591004542939
"2584",305.104942356337
"2585",303.084327727473
"2586",199.287176944373
"2587",223.525443255835
"2588",202.120989562288
"2589",323.126979018283
"2590",267.070530619735
"2591",210.936855888789
"2592",194.143771315165
"2593",240.515337138156
"2594",278.944321666023
"2595",267.430483458018
"2596",223.451914592171
"2597",198.087648587403
"2598",178.553919080144
"2599",136.276016332282
"2600",286.60873582864
"2601",216.277888318101
"2602",305.531092356366
"2603",168.029711926033
"2604",176.402925435679
"2605",281.040884521013
"2606",201.999911166897
"2607",288.813091835769
"2608",303.48280476566
"2609",306.896355624184
"2610",213.160726989168
"2611",250.000972406566
"2612",243.963345192064
"2613",267.161516026014
"2614",280.487120889205
"2615",227.222525019563
"2616",245.547702913852
"2617",209.254454112657
"2618",276.149226852082
"2619",304.641903540847
"2620",135.573046879945
"2621",241.87253859263
"2622",247.385124088754
"2623",260.470191000681
"2624",229.508055448719
"2625",225.792760933385
"2626",212.329424177489
"2627",255.455161289809
"2628",295.133928558551
"2629",261.091289652136
"2630",253.904620792166
"2631",311.120214637652
"2632",330.533689656786
"2633",269.033449863598
"2634",229.760222797664
"2635",228.205200902757
"2636",246.763484479236
"2637",258.596395627137
"2638",236.822031992629
"2639",237.826186283413
"2640",208.286352727044
"2641",189.128861252488
"2642",264.003916793567
"2643",184.342281471224
"2644",216.125453631103
"2645",320.259214292077
"2646",268.764708365152
"2647",291.383500833292
"2648",183.03364549842
"2649",187.41659991853
"2650",252.852769936378
"2651",277.883352871796
"2652",263.393303722146
"2653",328.39814380138
"2654",345.716422177026
"2655",215.975315372566
"2656",254.044413163586
"2657",176.82933244237
"2658",165.107699697154
"2659",212.954556042243
"2660",176.905293427904
"2661",267.064005528494
"2662",282.743301182377
"2663",332.005740211379
"2664",249.376358682688
"2665",272.342714785869
"2666",185.463739000988
"2667",245.704159878362
"2668",230.847476020319
"2669",199.957510863973
"2670",292.956465424599
"2671",202.334756697641
"2672",257.159928282182
"2673",230.167113348408
"2674",225.314453355312
"2675",277.144503844491
"2676",270.370678215832
"2677",214.328076201103
"2678",221.073040295019
"2679",282.666038189199
"2680",171.286470007005
"2681",307.98337521803
"2682",265.660733427729
"2683",205.506779930171
"2684",249.387938047742
"2685",209.507782684479
"2686",230.603678100828
"2687",180.188753960195
"2688",319.917202092987
"2689",241.073955815436
"2690",154.515104748447
"2691",199.124204282006
"2692",230.690750832396
"2693",166.73646768147
"2694",173.948997570943
"2695",241.720964578891
"2696",226.676816302372
"2697",319.036119752518
"2698",249.977302898866
"2699",282.492470471939
"2700",278.584627370802
"2701",175.006424963187
"2702",287.889676901797
"2703",250.715249502809
"2704",342.72951047569
"2705",196.129371992642
"2706",203.895624108344
"2707",290.324807754634
"2708",230.911519423011
"2709",223.011773882171
"2710",319.379141591389
"2711",287.760393115538
"2712",224.913287006708
"2713",240.768668017407
"2714",182.751047077577
"2715",177.506350849644
"2716",194.960155506085
"2717",207.25473089093
"2718",249.769344436616
"2719",277.687446509989
"2720",203.89035733985
"2721",280.80694901747
"2722",276.5699143174
"2723",320.636471212006
"2724",197.397632738609
"2725",361.751730598345
"2726",274.603400153497
"2727",321.092231477647
"2728",223.130897521288
"2729",225.90125939088
"2730",216.980278812622
"2731",242.451815945731
"2732",360.921013412224
"2733",288.310389915834
"2734",230.878058936114
"2735",297.492284019269
"2736",283.521171084477
"2737",336.349162096
"2738",268.467961106226
"2739",252.366463804243
"2740",162.338133058823
"2741",252.228926761811
"2742",262.424039446632
"2743",73.3487557214049
"2744",192.595407582694
"2745",287.029842710712
"2746",290.026971931953
"2747",401.779172598177
"2748",250.573160232001
"2749",278.841373590656
"2750",216.684217404609
"2751",264.983789608521
"2752",264.79467386338
"2753",242.076607506523
"2754",275.626451954558
"2755",305.041966926017
"2756",315.81641611004
"2757",305.261276931564
"2758",290.948357719164
"2759",239.929471030739
"2760",229.987577288761
"2761",292.04437242399
"2762",238.739591416678
"2763",218.632626539308
"2764",225.421264567569
"2765",196.240922818294
"2766",258.047939076312
"2767",300.101075108971
"2768",247.954667785996
"2769",153.633974816649
"2770",263.97290333846
"2771",262.977978906306
"2772",276.273801033816
"2773",199.500189293607
"2774",181.075792121435
"2775",217.076531524445
"2776",344.215626919986
"2777",158.627926327933
"2778",282.479573950042
"2779",282.220495888064
"2780",219.947190898829
"2781",203.269833193808
"2782",230.900577073459
"2783",257.297821217522
"2784",218.104142711602
"2785",306.496278777073
"2786",248.696540239324
"2787",199.113376550442
"2788",330.81422323338
"2789",231.030937347188
"2790",273.833009972512
"2791",242.432365666673
"2792",247.871189134146
"2793",285.883354850663
"2794",193.031659957216
"2795",274.565235844608
"2796",171.159453589097
"2797",290.852173823514
"2798",262.613610144579
"2799",196.370529439578
"2800",366.178376161816
"2801",253.460685810216
"2802",273.146205120062
"2803",197.046728770927
"2804",313.449919979429
"2805",249.091400711362
"2806",316.894673137269
"2807",285.82394839406
"2808",253.371427255449
"2809",279.231559934256
"2810",214.374032556127
"2811",278.718560793124
"2812",334.594532910271
"2813",230.565113355542
"2814",267.155663595481
"2815",253.305381879653
"2816",315.003426046971
"2817",287.271144289287
"2818",275.639406886651
"2819",220.958153170754
"2820",257.103613679349
"2821",290.548899466018
"2822",167.587718166584
"2823",320.268507781751
"2824",232.782982747438
"2825",219.692276185618
"2826",341.720743917625
"2827",148.410887165354
"2828",211.410984805928
"2829",261.063299414688
"2830",232.705744279844
"2831",320.923012803024
"2832",310.951566358069
"2833",218.731592758218
"2834",159.209264457979
"2835",247.54350832407
"2836",298.237210260917
"2837",301.233100662599
"2838",180.832000585033
"2839",263.622734481797
"2840",237.232386683334
"2841",276.074977513448
"2842",252.292313847574
"2843",230.136018433997
"2844",259.526686918717
"2845",240.469237580899
"2846",219.164743481449
"2847",331.5265538669
"2848",332.51863127449
"2849",301.834323302763
"2850",331.014814282488
"2851",276.49621227582
"2852",296.962261749832
"2853",289.823982858555
"2854",254.607497778418
"2855",214.851558106044
"2856",342.725293082895
"2857",280.777070329226
"2858",281.738997094019
"2859",256.299792146338
"2860",223.346259098082
"2861",275.099608024084
"2862",217.638409832818
"2863",214.832030947616
"2864",322.550834274423
"2865",279.204759128727
"2866",254.128129564029
"2867",159.084158258394
"2868",231.083789407537
"2869",277.983810662331
"2870",176.506168445956
"2871",266.592841992474
"2872",298.714831673074
"2873",204.155580826808
"2874",174.698606381645
"2875",215.567394971378
"2876",312.327353780082
"2877",189.362069365749
"2878",256.94028219188
"2879",219.187693533576
"2880",247.698515517898
"2881",198.726546960043
"2882",243.525913833536
"2883",244.001405746878
"2884",224.783601173389
"2885",253.777034591785
"2886",210.257509159578
"2887",254.481423652539
"2888",235.232001360874
"2889",184.935179321697
"2890",216.568450600201
"2891",225.644682581642
"2892",207.246436857316
"2893",200.213053380831
"2894",231.661587240241
"2895",301.38257763169
"2896",242.023979034916
"2897",233.179310216478
"2898",267.46590824768
"2899",315.001900518872
"2900",210.739342608957
"2901",283.378530270829
"2902",224.277694268052
"2903",164.351891573274
"2904",224.234872969978
"2905",190.257627086449
"2906",294.548455633975
"2907",276.787385267278
"2908",236.024936157379
"2909",257.527738983636
"2910",185.322674611796
"2911",199.085331350188
"2912",134.005641869621
"2913",311.195865814009
"2914",303.012801685966
"2915",221.497439777757
"2916",222.0942853387
"2917",227.79056040209
"2918",263.860506441835
"2919",261.673235010127
"2920",178.719160978616
"2921",274.841262490676
"2922",274.856287317919
"2923",288.812039450242
"2924",283.205009011933
"2925",201.450636109752
"2926",237.921578702449
"2927",301.122657302801
"2928",299.081345913888
"2929",269.988524970824
"2930",203.804081547739
"2931",332.032082308576
"2932",168.384511023834
"2933",277.912884599053
"2934",277.669239572392
"2935",231.597047552771
"2936",274.883300000871
"2937",242.734298706425
"2938",172.374954353496
"2939",239.197665281615
"2940",246.282410863277
"2941",254.475370360678
"2942",296.632235867284
"2943",88.1616906512228
"2944",181.670564468859
"2945",209.715425622347
"2946",253.426225394295
"2947",310.315060701044
"2948",345.929202324613
"2949",232.551247256348
"2950",153.312264786196
"2951",207.203413569899
"2952",351.35296296044
"2953",244.220713955412
"2954",209.54245590857
"2955",215.886616031225
"2956",232.371174223687
"2957",264.838776050469
"2958",206.859055619068
"2959",265.532520857335
"2960",206.112074394096
"2961",154.169011693131
"2962",291.906274143945
"2963",276.746012590414
"2964",258.896213234815
"2965",263.291502211069
"2966",201.852485709764
"2967",264.586207453816
"2968",267.077129953146
"2969",248.618148060514
"2970",208.286693814051
"2971",208.002809605159
"2972",188.595914846601
"2973",201.150634735287
"2974",191.478651822929
"2975",215.818240627584
"2976",300.933370864198
"2977",254.837651237152
"2978",250.909408859256
"2979",255.178646049199
"2980",281.055175138381
"2981",142.7181746943
"2982",207.702015238648
"2983",179.054177567735
"2984",292.78274848278
"2985",246.784069739205
"2986",316.931534870533
"2987",198.964279107634
"2988",207.57137378297
"2989",227.49388808907
"2990",263.585341715834
"2991",236.929167984498
"2992",241.184784580775
"2993",250.557399315025
"2994",172.747567219412
"2995",305.081512148092
"2996",284.495014003834
"2997",200.460260926278
"2998",321.192017228327
"2999",163.317138579128
"3000",170.223593419378
"3001",288.90129996643
"3002",196.226045105476
"3003",205.524597054072
"3004",312.966352727437
"3005",204.988138815351
"3006",229.089127355894
"3007",279.046724231562
"3008",153.643977416971
"3009",243.086864774657
"3010",209.404263783968
"3011",264.79462697178
"3012",288.555401330656
"3013",313.170890870131
"3014",77.3934680986097
"3015",226.241010702339
"3016",258.497969463357
"3017",304.641914218449
"3018",252.758336160763
"3019",204.750762226294
"3020",172.294351168178
"3021",255.55656758365
"3022",232.353250012471
"3023",267.572288621944
"3024",247.297211850746
"3025",309.415676882607
"3026",160.361131935994
"3027",273.791858929156
"3028",191.027268571236
"3029",200.394250255538
"3030",293.779496397263
"3031",229.603668263303
"3032",129.635852370452
"3033",234.333282482045
"3034",243.130053296664
"3035",207.62081797835
"3036",277.097134715248
"3037",152.329745573488
"3038",157.081457796526
"3039",220.51511501968
"3040",246.084059694924
"3041",288.905058884086
"3042",273.735440626161
"3043",258.531290873909
"3044",294.515206600877
"3045",220.850439716165
"3046",281.147110326741
"3047",336.259602215033
"3048",311.700111459053
"3049",198.06925211985
"3050",154.76263028332
"3051",347.381096988611
"3052",298.85828620286
"3053",289.973179210955
"3054",165.34948082946
"3055",212.690080800025
"3056",312.692271986306
"3057",334.388780371093
"3058",221.369322163952
"3059",222.948469824116
"3060",356.528078134202
"3061",185.532259347766
"3062",396.713405559015
"3063",220.873791741994
"3064",283.101723547828
"3065",267.201603038932
"3066",245.400478070318
"3067",346.66991792872
"3068",243.140097138911
"3069",307.805483639822
"3070",124.912609191922
"3071",321.545039558495
"3072",143.544219299681
"3073",253.293649129858
"3074",247.065502747853
"3075",243.777693798855
"3076",194.695396342549
"3077",203.705289424325
"3078",290.867209730373
"3079",248.384705839818
"3080",215.924911270953
"3081",257.257808123335
"3082",348.570095867276
"3083",218.210190351865
"3084",328.07568344985
"3085",288.991546519608
"3086",230.8217213516
"3087",260.90665440841
"3088",188.138841693587
"3089",307.002130080275
"3090",196.495345757618
"3091",290.492155816804
"3092",212.218194507144
"3093",188.551590223837
"3094",255.490935854428
"3095",241.307469371281
"3096",291.284355501033
"3097",220.04233357457
"3098",231.150700407353
"3099",329.802010962879
"3100",197.132158764724
"3101",277.813793264235
"3102",125.903307337025
"3103",226.66225970848
"3104",430.649009963049
"3105",261.682971332673
"3106",253.55638085897
"3107",257.276620510448
"3108",282.684908288368
"3109",224.192512643903
"3110",255.597647460905
"3111",223.97604586556
"3112",210.208673207668
"3113",104.930329147996
"3114",214.732536380143
"3115",191.968211080804
"3116",299.946723741594
"3117",216.503647971788
"3118",277.922230407882
"3119",210.228335615913
"3120",261.267107521934
"3121",166.898598439644
"3122",252.932562101047
"3123",214.888409655407
"3124",238.120437654595
"3125",154.792548172264
"3126",165.896621638845
"3127",289.249777898646
"3128",254.604359602862
"3129",217.755882361127
"3130",256.932586190538
"3131",272.879576781
"3132",146.539533925094
"3133",246.508529067323
"3134",173.312894049847
"3135",263.602458993793
"3136",298.418317643097
"3137",211.372617130658
"3138",309.984575419817
"3139",182.669833538133
"3140",207.861880116253
"3141",270.15145755903
"3142",181.727892718152
"3143",287.617704851615
"3144",195.43903878485
"3145",283.969095503769
"3146",234.622923909694
"3147",272.055536651565
"3148",262.470837090963
"3149",266.227053676911
"3150",187.656451736996
"3151",194.114559547462
"3152",199.951367408316
"3153",241.435580673346
"3154",233.32631747956
"3155",277.228108464332
"3156",289.96319825237
"3157",236.825924066513
"3158",277.424688903675
"3159",208.843996077615
"3160",243.296655783808
"3161",355.982041914482
"3162",279.30958173588
"3163",226.127331907108
"3164",160.689977704148
"3165",130.304876481977
"3166",295.247293167574
"3167",327.29069934154
"3168",283.789965091444
"3169",281.06229795498
"3170",239.308956056467
"3171",226.578983417754
"3172",209.738834118589
"3173",287.854353791753
"3174",141.481626890788
"3175",259.370515830673
"3176",231.992348460331
"3177",298.236777151818
"3178",267.51860292107
"3179",212.083834258122
"3180",217.47663576506
"3181",298.783617085747
"3182",204.574739181861
"3183",316.689774444424
"3184",203.209906261786
"3185",246.595825845198
"3186",150.539522912786
"3187",273.656509646131
"3188",202.68971626493
"3189",241.931693430397
"3190",146.263757150653
"3191",217.044993813966
"3192",240.898446297125
"3193",232.897828005213
"3194",144.447770963941
"3195",219.908948211381
"3196",306.659898169418
"3197",239.871459673973
"3198",362.109555410594
"3199",339.551749423614
"3200",214.521941609911
"3201",246.699973612441
"3202",272.427239182879
"3203",280.388808268685
"3204",225.290947737249
"3205",279.55490841724
"3206",200.105858391599
"3207",214.230586374663
"3208",227.064557493413
"3209",250.809693851179
"3210",261.276301969442
"3211",335.248763695054
"3212",211.933680339212
"3213",181.999609929178
"3214",133.74018226584
"3215",223.927455294661
"3216",144.17924722295
"3217",265.80289381763
"3218",223.626764028527
"3219",274.173163634341
"3220",110.021851427362
"3221",213.671356473093
"3222",255.548254188108
"3223",269.48581813803
"3224",290.559800321844
"3225",267.167144107488
"3226",299.42356371614
"3227",195.053154019258
"3228",234.891864859662
"3229",186.715317874654
"3230",232.522260586434
"3231",265.86251168956
"3232",249.708107657209
"3233",232.175702845106
"3234",159.29368871319
"3235",213.171162171166
"3236",228.151090172545
"3237",167.407226045244
"3238",307.963993354078
"3239",339.829555129734
"3240",320.033210444682
"3241",219.065323598262
"3242",187.698694422251
"3243",198.383379308131
"3244",258.746050421281
"3245",274.07192313271
"3246",197.202842674389
"3247",307.994076513963
"3248",144.341249192788
"3249",311.495892259992
"3250",294.3690941892
"3251",235.918238985404
"3252",203.572221183984
"3253",232.367878294678
"3254",177.761520223061
"3255",201.501580177812
"3256",240.85277470556
"3257",197.85161843432
"3258",212.612615062613
"3259",226.490293170621
"3260",250.248840114756
"3261",274.537351568178
"3262",222.881416449357
"3263",279.568366477899
"3264",171.977558102755
"3265",266.143898969636
"3266",289.841051733812
"3267",185.216564329936
"3268",215.678455742751
"3269",306.55474962965
"3270",188.148403487837
"3271",316.445419331254
"3272",263.844228694568
"3273",235.025963643649
"3274",304.61722721222
"3275",232.76249049609
"3276",202.574488672784
"3277",230.792022652201
"3278",253.525080159773
"3279",198.176742756183
"3280",249.537483178091
"3281",176.942835716771
"3282",293.908305794103
"3283",252.799030604489
"3284",208.17122886732
"3285",244.126614002287
"3286",238.803277695518
"3287",262.030967179199
"3288",302.796056588439
"3289",250.711635552115
"3290",291.562981575636
"3291",252.367839163709
"3292",196.171113012352
"3293",252.755660164996
"3294",141.720534132527
"3295",268.369954694675
"3296",246.646647399816
"3297",194.695039437426
"3298",218.004411759324
"3299",319.271775198625
"3300",314.904122055498
"3301",239.153571675575
"3302",304.828707298575
"3303",205.258126413849
"3304",183.794841012838
"3305",289.4591197407
"3306",214.361597317912
"3307",237.331830270845
"3308",229.388809439812
"3309",232.631963136747
"3310",197.605146636593
"3311",244.690492792493
"3312",183.907689059322
"3313",219.586638217888
"3314",208.520303366457
"3315",190.170320769251
"3316",215.085596088719
"3317",236.815611746807
"3318",297.422576852235
"3319",201.303176745717
"3320",256.498122905084
"3321",272.702311215417
"3322",165.306504310867
"3323",221.144003501961
"3324",213.162922302501
"3325",228.320296019922
"3326",254.68168247609
"3327",207.02363440039
"3328",243.229530558671
"3329",218.058540817899
"3330",248.48997685084
"3331",215.792311017708
"3332",266.251382835812
"3333",192.086482119754
"3334",171.240529207027
"3335",249.960696849209
"3336",240.691276601159
"3337",270.3365238827
"3338",320.827361808102
"3339",151.95930006972
"3340",237.63200453272
"3341",365.978948413391
"3342",222.910357527804
"3343",146.294358213332
"3344",302.034927198327
"3345",239.090083280369
"3346",201.979484862506
"3347",297.060541459063
"3348",253.513232569947
"3349",153.182337110368
"3350",267.963819961242
"3351",229.131455166068
"3352",258.708608303819
"3353",309.851290593313
"3354",263.212937308871
"3355",167.733305264562
"3356",295.414462092984
"3357",306.58991928915
"3358",268.711649272059
"3359",221.076658959376
"3360",252.897150754435
"3361",238.338281775215
"3362",276.432209352878
"3363",234.808128263103
"3364",185.4120597599
"3365",230.02514602161
"3366",255.197461627689
"3367",162.384515048372
"3368",183.57527197326
"3369",209.608657359551
"3370",221.787454628647
"3371",218.868875971538
"3372",240.787967479635
"3373",291.642509926721
"3374",220.967735112211
"3375",219.438368699088
"3376",230.446366231592
"3377",276.186157972941
"3378",197.702860561434
"3379",200.189556857736
"3380",241.020583296013
"3381",259.322398951027
"3382",185.12410363637
"3383",237.63978674044
"3384",240.594890263272
"3385",236.85438476738
"3386",250.742979937243
"3387",172.559270237674
"3388",269.740758829402
"3389",188.913098051827
"3390",162.122265291418
"3391",293.060264634769
"3392",266.907829227745
"3393",218.362074894039
"3394",180.680568459707
"3395",242.545583908405
"3396",218.465256142126
"3397",263.289816610132
"3398",306.327320839746
"3399",228.029109978092
"3400",312.686303793615
"3401",285.629984149914
"3402",241.117830433461
"3403",217.088662437106
"3404",257.765301693032
"3405",220.446948412021
"3406",251.512606452922
"3407",243.52740746156
"3408",186.350496741579
"3409",136.805541997434
"3410",267.278439386772
"3411",255.963319348661
"3412",281.744375274432
"3413",205.342325437493
"3414",267.861490492133
"3415",190.005775833426
"3416",224.927006565146
"3417",206.076002003226
"3418",197.792994616281
"3419",316.224835465886
"3420",291.400816918938
"3421",187.917712216548
"3422",257.629894746376
"3423",199.686667693984
"3424",158.626015293273
"3425",264.884347490866
"3426",315.900123391157
"3427",198.497688704288
"3428",247.202568768942
"3429",234.056182462708
"3430",152.726871682895
"3431",262.087564614318
"3432",172.831470562216
"3433",206.740641088515
"3434",245.886737071259
"3435",191.641738725948
"3436",264.976426167884
"3437",334.04171510329
"3438",237.877637110116
"3439",213.295669423284
"3440",261.997017100837
"3441",259.996439619668
"3442",239.746502335242
"3443",273.475832703225
"3444",226.879679506094
"3445",254.532968998055
"3446",192.032633465384
"3447",254.929033130549
"3448",214.077077676322
"3449",207.196099309439
"3450",105.254482885392
"3451",187.369202436443
"3452",320.96117355858
"3453",297.993690376968
"3454",271.98527776094
"3455",235.710260270245
"3456",244.217667118434
"3457",281.206968466933
"3458",209.976552094052
"3459",233.155142594187
"3460",202.768647307197
"3461",194.929903738357
"3462",287.879982907942
"3463",209.531320398615
"3464",261.739766122787
"3465",265.30061197207
"3466",191.630921504346
"3467",285.911752658162
"3468",296.780711919617
"3469",371.492657356653
"3470",224.186792369334
"3471",200.615065453722
"3472",318.776494395389
"3473",217.908956917566
"3474",251.741444653419
"3475",298.475616784662
"3476",161.685836639656
"3477",238.999786243082
"3478",253.34813561658
"3479",249.498858862988
"3480",224.65735010397
"3481",173.610324871959
"3482",206.125059252242
"3483",210.522991885917
"3484",329.741305790337
"3485",262.264487943246
"3486",227.298161029224
"3487",246.150025017382
"3488",292.455787323341
"3489",303.460992725091
"3490",244.416528753643
"3491",262.118728909623
"3492",143.183432552393
"3493",192.632650993638
"3494",235.316940921636
"3495",232.628447100825
"3496",307.431585097378
"3497",242.607539632794
"3498",281.496531514817
"3499",264.178941989433
"3500",177.635143351471
"3501",262.55228344686
"3502",205.12348996091
"3503",109.626352784598
"3504",237.950175738119
"3505",316.554847134551
"3506",203.935178191824
"3507",297.599849163629
"3508",297.879934318003
"3509",168.651876253298
"3510",258.664838705306
"3511",128.856059975273
"3512",262.518848092449
"3513",190.190822230097
"3514",179.004261266832
"3515",297.174524082441
"3516",252.101921745804
"3517",217.163312606579
"3518",172.360309312883
"3519",235.061863786272
"3520",207.205770624178
"3521",285.379981438816
"3522",235.308529816916
"3523",244.888536414133
"3524",318.020619501309
"3525",295.878065563613
"3526",186.325813344216
"3527",235.587583162547
"3528",132.052639760547
"3529",253.101509044366
"3530",171.719399093355
"3531",268.620545240319
"3532",285.859180479502
"3533",217.550866822191
"3534",246.576175849534
"3535",203.716363038893
"3536",217.405685714308
"3537",302.455914372396
"3538",286.294737184797
"3539",233.183824062454
"3540",242.383309766423
"3541",225.187146705297
"3542",249.298075165617
"3543",281.160201173281
"3544",253.416431474452
"3545",270.359833825839
"3546",242.141845165951
"3547",223.798455696352
"3548",258.94966445892
"3549",308.488077878202
"3550",285.0192053352
"3551",209.927299664796
"3552",204.306312838435
"3553",159.702506291725
"3554",263.150927453933
"3555",228.85645468463
"3556",271.479837270792
"3557",213.057755263879
"3558",274.134930709939
"3559",188.970571727636
"3560",304.372872807125
"3561",210.413789662468
"3562",252.873895500418
"3563",376.137169324218
"3564",203.96633669085
"3565",217.188026045387
"3566",308.750343027978
"3567",251.374765613481
"3568",174.401748890938
"3569",235.988531430447
"3570",231.007804706138
"3571",227.160759964445
"3572",286.52806215613
"3573",185.164599514976
"3574",182.299870314579
"3575",207.86481321318
"3576",285.42891945596
"3577",277.010485077368
"3578",292.524331754554
"3579",192.454189826547
"3580",276.104840982477
"3581",215.279241621919
"3582",148.398060711437
"3583",249.05464870041
"3584",244.085483875344
"3585",252.111800753341
"3586",191.223098244316
"3587",282.831826678784
"3588",244.737382154083
"3589",221.239156513454
"3590",330.957354925566
"3591",209.251407505091
"3592",315.934499872133
"3593",340.629639392852
"3594",224.705802889912
"3595",302.874490295912
"3596",306.163396563872
"3597",152.957134762609
"3598",226.206723828975
"3599",226.633390572524
"3600",324.25322425014
"3601",195.355870819338
"3602",214.939828600254
"3603",306.702135034316
"3604",250.614730830923
"3605",197.858736395989
"3606",204.49032914183
"3607",300.359743744603
"3608",232.686138526836
"3609",213.461887512665
"3610",221.719264267087
"3611",200.858033169187
"3612",336.347436005449
"3613",226.996069598406
"3614",192.681268750885
"3615",197.405704618209
"3616",274.662318039497
"3617",266.007744584866
"3618",213.608743015501
"3619",271.928615706412
"3620",315.889487301558
"3621",244.990428511806
"3622",183.162392022922
"3623",127.554762226367
"3624",204.643467090418
"3625",280.534934979991
"3626",267.344179865955
"3627",197.023409178754
"3628",270.855746199596
"3629",206.987527510986
"3630",296.867218852
"3631",240.365750875127
"3632",174.502034382948
"3633",203.695687301548
"3634",200.527465046166
"3635",260.690004674852
"3636",223.711418711867
"3637",240.90040996038
"3638",274.319121944485
"3639",318.910797080244
"3640",243.739268881123
"3641",193.991827866803
"3642",263.595747515076
"3643",187.129868676779
"3644",214.426716920828
"3645",218.364173464088
"3646",323.490438732615
"3647",220.125661434128
"3648",258.109971879969
"3649",297.386341086789
"3650",130.700142670006
"3651",248.155463433493
"3652",237.713041479414
"3653",242.787645997749
"3654",308.202389774083
"3655",172.948555515208
"3656",333.126822616338
"3657",269.674673386932
"3658",201.376415175874
"3659",234.426991046139
"3660",280.511448750538
"3661",244.358702817086
"3662",205.986484911774
"3663",208.153267675958
"3664",175.901364127832
"3665",285.141093891033
"3666",291.753356208607
"3667",198.667305136826
"3668",267.523115886299
"3669",286.082563792309
"3670",189.958201339959
"3671",159.652166650396
"3672",225.557655633259
"3673",223.472526100455
"3674",254.189437857297
"3675",259.68707595417
"3676",210.169172108955
"3677",344.457424648952
"3678",198.08989487308
"3679",300.592102280843
"3680",375.850375379626
"3681",238.989382463063
"3682",182.11756871168
"3683",260.897523628052
"3684",255.108270205874
"3685",189.8545914062
"3686",243.598084325848
"3687",243.880357173944
"3688",110.577702646446
"3689",177.570688680082
"3690",272.261430338138
"3691",253.623746498292
"3692",326.019836096079
"3693",183.960594546496
"3694",285.084274264507
"3695",264.270546051975
"3696",202.434752132001
"3697",162.395018843226
"3698",250.037815691969
"3699",261.210801191984
"3700",209.555888582096
"3701",209.036666876754
"3702",206.06699928033
"3703",223.825420744607
"3704",267.985598551852
"3705",127.594915152281
"3706",275.01817031223
"3707",348.517067263677
"3708",300.760559420274
"3709",210.101114260798
"3710",257.662622252745
"3711",259.238313337038
"3712",281.788114821311
"3713",259.733812240994
"3714",262.546864873455
"3715",232.526172764221
"3716",284.60977858589
"3717",297.170749849952
"3718",148.509361299115
"3719",305.755621825803
"3720",271.290258103696
"3721",234.884790713792
"3722",381.454910806575
"3723",215.802388533023
"3724",310.537333454443
"3725",253.104888786506
"3726",233.65552376275
"3727",224.081107858923
"3728",211.207886295519
"3729",196.880544330676
"3730",278.35311870387
"3731",231.90526541361
"3732",224.43698609241
"3733",219.618568135537
"3734",316.469639693536
"3735",230.88071657203
"3736",227.729483388045
"3737",260.498239233612
"3738",274.128141601827
"3739",238.359213805992
"3740",193.142494533021
"3741",176.338010363519
"3742",265.306002752462
"3743",226.937348348258
"3744",284.176612283323
"3745",280.174233292229
"3746",210.805576589996
"3747",303.726250002201
"3748",255.615648685231
"3749",310.104898898213
"3750",180.106730852812
"3751",274.18712996006
"3752",269.465192098962
"3753",151.789997520979
"3754",227.553213528925
"3755",301.966969521279
"3756",282.423618964599
"3757",177.050056825118
"3758",253.891626614011
"3759",241.987659026269
"3760",263.386705501667
"3761",216.6986572642
"3762",230.712730016078
"3763",190.964170370246
"3764",224.193828692369
"3765",255.241163678638
"3766",258.724806800089
"3767",216.558691852903
"3768",215.38903674285
"3769",305.27468872447
"3770",208.860463705218
"3771",199.75682452094
